player_id,start_year,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp
orsuljo01,1983,423,1255.0,174.0,347.0,55.0,17.0,10.0,71.0,60.0,32.0,78.0,104.0,7.0,6.0,26.0,9.0,16.0
penaca01,2001,507,1685.0,229.0,410.0,75.0,15.0,86.0,243.0,13.0,9.0,209.0,502.0,5.0,16.0,3.0,11.0,29.0
clarkma01,1991,127,112.0,3.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,46.0,0.0,0.0,15.0,1.0,1.0
bournmi01,2006,716,2391.0,363.0,649.0,99.0,35.0,13.0,158.0,234.0,51.0,226.0,524.0,11.0,11.0,26.0,9.0,17.0
castivi02,1991,477,1644.0,233.0,488.0,89.0,10.0,84.0,252.0,13.0,16.0,86.0,249.0,15.0,12.0,6.0,18.0,48.0
schilcu01,1988,176,142.0,6.0,22.0,2.0,0.0,0.0,6.0,0.0,0.0,3.0,41.0,0.0,0.0,21.0,0.0,0.0
fergujo01,1970,362,1168.0,168.0,288.0,48.0,2.0,49.0,181.0,6.0,4.0,213.0,222.0,25.0,3.0,3.0,18.0,25.0
mayde01,1990,494,1563.0,194.0,441.0,78.0,6.0,37.0,237.0,24.0,9.0,103.0,165.0,14.0,6.0,3.0,13.0,43.0
olivomi01,2002,556,1786.0,210.0,427.0,88.0,13.0,61.0,224.0,25.0,17.0,72.0,475.0,10.0,19.0,12.0,9.0,37.0
eckstda01,2001,848,3338.0,498.0,945.0,138.0,18.0,27.0,254.0,100.0,41.0,255.0,283.0,1.0,104.0,65.0,23.0,58.0
raburry01,2004,266,610.0,102.0,165.0,34.0,5.0,24.0,93.0,12.0,5.0,52.0,157.0,4.0,2.0,3.0,2.0,15.0
moyerja01,1986,145,151.0,10.0,21.0,2.0,0.0,0.0,4.0,0.0,0.0,14.0,51.0,0.0,0.0,19.0,1.0,3.0
belliro01,1998,605,2133.0,316.0,567.0,133.0,18.0,38.0,224.0,25.0,17.0,248.0,325.0,6.0,11.0,26.0,17.0,49.0
andermi01,1971,495,1226.0,127.0,312.0,59.0,9.0,23.0,112.0,5.0,7.0,131.0,288.0,25.0,4.0,5.0,13.0,27.0
ethiean01,2006,854,2968.0,420.0,864.0,195.0,18.0,109.0,446.0,19.0,18.0,328.0,554.0,44.0,32.0,1.0,34.0,65.0
bielemi01,1984,108,154.0,5.0,8.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,81.0,0.0,0.0,16.0,0.0,0.0
flannti01,1979,454,1145.0,109.0,282.0,37.0,15.0,5.0,94.0,10.0,5.0,86.0,111.0,25.0,12.0,16.0,15.0,18.0
brettge01,1973,731,2850.0,413.0,870.0,169.0,53.0,51.0,353.0,79.0,45.0,210.0,187.0,28.0,6.0,24.0,24.0,43.0
clarkbr02,2000,572,1485.0,200.0,420.0,78.0,3.0,32.0,169.0,43.0,26.0,150.0,172.0,6.0,38.0,16.0,13.0,42.0
rolensc01,1996,744,2750.0,481.0,783.0,186.0,15.0,133.0,493.0,66.0,23.0,374.0,646.0,27.0,46.0,0.0,35.0,38.0
saboch01,1988,764,2887.0,428.0,780.0,186.0,13.0,101.0,357.0,114.0,48.0,232.0,381.0,19.0,24.0,18.0,26.0,57.0
casanra01,1996,299,854.0,78.0,203.0,36.0,4.0,27.0,105.0,2.0,3.0,75.0,153.0,4.0,9.0,2.0,6.0,24.0
mcbriba01,1973,628,2181.0,343.0,661.0,90.0,28.0,39.0,231.0,130.0,35.0,159.0,259.0,17.0,30.0,15.0,21.0,24.0
trillma01,1973,654,2228.0,204.0,567.0,73.0,15.0,22.0,246.0,21.0,25.0,194.0,285.0,16.0,14.0,30.0,25.0,55.0
guilljo01,1997,614,2050.0,239.0,533.0,102.0,12.0,52.0,268.0,14.0,16.0,96.0,379.0,6.0,40.0,5.0,11.0,59.0
tomkobr01,1997,168,214.0,11.0,34.0,6.0,0.0,0.0,14.0,0.0,0.0,9.0,80.0,0.0,0.0,27.0,1.0,3.0
blankla01,1972,403,1232.0,148.0,328.0,36.0,14.0,15.0,125.0,8.0,5.0,95.0,126.0,2.0,3.0,18.0,12.0,37.0
hernajo01,1991,328,810.0,115.0,190.0,29.0,9.0,24.0,94.0,7.0,3.0,48.0,228.0,7.0,2.0,24.0,4.0,24.0
venturo01,1989,746,2691.0,372.0,728.0,125.0,5.0,84.0,426.0,9.0,19.0,402.0,348.0,45.0,11.0,26.0,35.0,68.0
colemvi01,1985,878,3535.0,566.0,937.0,106.0,56.0,15.0,217.0,549.0,115.0,314.0,628.0,6.0,10.0,32.0,15.0,28.0
jamesch02,1986,668,2417.0,258.0,634.0,112.0,15.0,67.0,301.0,22.0,14.0,134.0,353.0,10.0,14.0,11.0,16.0,60.0
whitema01,1990,633,2219.0,320.0,569.0,82.0,19.0,71.0,294.0,55.0,28.0,243.0,472.0,31.0,9.0,3.0,16.0,55.0
paquecr01,1993,426,1425.0,167.0,331.0,67.0,7.0,55.0,195.0,18.0,9.0,59.0,374.0,4.0,5.0,9.0,13.0,39.0
dilonmi01,1974,283,454.0,86.0,97.0,9.0,2.0,2.0,21.0,92.0,36.0,34.0,46.0,0.0,1.0,15.0,0.0,4.0
guerrvl01,1996,731,2755.0,464.0,879.0,169.0,29.0,170.0,512.0,74.0,46.0,234.0,361.0,76.0,38.0,0.0,17.0,84.0
huffau01,2000,736,2798.0,374.0,805.0,157.0,8.0,120.0,421.0,20.0,15.0,223.0,387.0,46.0,21.0,0.0,24.0,81.0
lacosmi01,1978,185,233.0,11.0,25.0,4.0,0.0,0.0,3.0,0.0,0.0,6.0,93.0,0.0,1.0,31.0,0.0,2.0
sandere02,1991,584,2092.0,364.0,573.0,115.0,25.0,92.0,316.0,125.0,47.0,253.0,547.0,18.0,21.0,4.0,19.0,36.0
delgawi01,1996,137,265.0,34.0,65.0,6.0,1.0,1.0,18.0,4.0,1.0,21.0,55.0,0.0,3.0,2.0,2.0,5.0
lacyle01,1972,444,1269.0,175.0,345.0,44.0,11.0,16.0,123.0,21.0,19.0,90.0,160.0,5.0,1.0,13.0,9.0,31.0
quentca01,2006,616,2100.0,321.0,529.0,125.0,6.0,121.0,383.0,16.0,8.0,214.0,387.0,8.0,97.0,2.0,19.0,61.0
cintral01,2001,530,1712.0,208.0,480.0,92.0,19.0,30.0,193.0,16.0,11.0,94.0,173.0,7.0,7.0,23.0,13.0,38.0
yountro01,1974,845,3224.0,378.0,871.0,144.0,28.0,34.0,303.0,78.0,42.0,183.0,359.0,11.0,6.0,57.0,25.0,56.0
ramirma02,1993,702,2509.0,442.0,758.0,169.0,6.0,154.0,517.0,25.0,19.0,359.0,532.0,29.0,21.0,2.0,32.0,77.0
johnswa03,1981,135,227.0,23.0,56.0,3.0,4.0,1.0,20.0,12.0,5.0,19.0,19.0,1.0,0.0,0.0,0.0,3.0
sandbry01,1981,790,3146.0,494.0,902.0,153.0,39.0,74.0,345.0,189.0,52.0,242.0,447.0,20.0,11.0,24.0,24.0,43.0
bennega01,1995,83,210.0,19.0,55.0,9.0,0.0,3.0,30.0,0.0,0.0,24.0,38.0,1.0,2.0,0.0,3.0,8.0
guilloz01,1985,929,3277.0,375.0,870.0,119.0,39.0,7.0,282.0,114.0,63.0,112.0,265.0,18.0,6.0,69.0,25.0,57.0
johnsni01,2001,599,1973.0,323.0,536.0,133.0,3.0,76.0,297.0,25.0,19.0,355.0,414.0,34.0,52.0,8.0,7.0,55.0
gonzaal02,1998,607,2225.0,251.0,543.0,123.0,20.0,53.0,251.0,15.0,13.0,112.0,465.0,20.0,42.0,17.0,15.0,45.0
kisonbr01,1971,163,251.0,15.0,36.0,8.0,4.0,0.0,17.0,1.0,0.0,13.0,115.0,0.0,3.0,23.0,1.0,1.0
spikech01,1972,553,1882.0,221.0,459.0,62.0,12.0,62.0,231.0,27.0,25.0,144.0,334.0,9.0,19.0,4.0,11.0,46.0
edmonji01,1993,654,2440.0,430.0,717.0,144.0,10.0,116.0,385.0,21.0,20.0,246.0,513.0,22.0,15.0,3.0,14.0,46.0
gedmari01,1980,521,1669.0,195.0,464.0,104.0,12.0,53.0,223.0,2.0,2.0,113.0,261.0,28.0,8.0,13.0,10.0,44.0
slaugdo01,1982,542,1694.0,181.0,458.0,95.0,15.0,36.0,175.0,11.0,10.0,100.0,245.0,8.0,14.0,19.0,12.0,42.0
wilsopr01,1998,751,2716.0,412.0,724.0,153.0,12.0,140.0,472.0,102.0,45.0,255.0,750.0,10.0,37.0,4.0,21.0,80.0
grichbo01,1970,642,2272.0,339.0,592.0,106.0,23.0,57.0,253.0,63.0,37.0,371.0,421.0,16.0,42.0,22.0,22.0,41.0
curtich01,1992,811,2916.0,460.0,779.0,140.0,14.0,75.0,323.0,173.0,85.0,341.0,469.0,8.0,28.0,27.0,37.0,70.0
shoppke01,2005,373,1067.0,151.0,250.0,68.0,0.0,48.0,158.0,0.0,0.0,108.0,410.0,3.0,37.0,12.0,6.0,21.0
bonhabi01,1971,216,300.0,28.0,50.0,7.0,1.0,0.0,14.0,0.0,0.0,7.0,83.0,0.0,0.0,29.0,1.0,7.0
dobbsgr01,2004,467,926.0,106.0,251.0,51.0,7.0,26.0,147.0,8.0,2.0,61.0,179.0,9.0,5.0,1.0,12.0,17.0
trachst01,1993,153,288.0,26.0,53.0,11.0,0.0,2.0,23.0,0.0,1.0,16.0,85.0,0.0,1.0,40.0,1.0,6.0
grubeke01,1984,538,1627.0,229.0,428.0,75.0,13.0,52.0,208.0,47.0,17.0,90.0,257.0,3.0,17.0,8.0,13.0,49.0
bernato01,1979,626,2119.0,289.0,535.0,97.0,21.0,33.0,210.0,68.0,30.0,251.0,374.0,13.0,9.0,44.0,20.0,40.0
sveumda01,1986,511,1702.0,210.0,413.0,80.0,10.0,46.0,236.0,9.0,14.0,137.0,426.0,4.0,6.0,18.0,15.0,34.0
cowenal01,1974,812,2785.0,373.0,784.0,117.0,44.0,45.0,374.0,80.0,49.0,189.0,286.0,12.0,25.0,13.0,30.0,61.0
barfije01,1981,715,2325.0,371.0,634.0,112.0,19.0,128.0,376.0,45.0,30.0,238.0,578.0,18.0,22.0,8.0,16.0,47.0
lemonch01,1975,691,2466.0,353.0,705.0,155.0,23.0,64.0,298.0,40.0,40.0,248.0,329.0,15.0,51.0,27.0,22.0,54.0
spraged02,1991,645,2270.0,276.0,567.0,121.0,6.0,82.0,319.0,2.0,3.0,195.0,472.0,10.0,51.0,5.0,25.0,62.0
tracych01,2004,704,2338.0,293.0,654.0,153.0,9.0,78.0,318.0,11.0,5.0,205.0,397.0,25.0,16.0,3.0,25.0,48.0
dykstle01,1985,783,2628.0,432.0,739.0,159.0,23.0,43.0,232.0,166.0,41.0,307.0,290.0,21.0,18.0,24.0,14.0,24.0
blowemi01,1989,319,939.0,120.0,242.0,43.0,3.0,31.0,133.0,4.0,7.0,94.0,244.0,6.0,4.0,6.0,4.0,32.0
griffal01,1976,440,1714.0,180.0,435.0,69.0,31.0,4.0,96.0,49.0,54.0,86.0,163.0,3.0,10.0,32.0,11.0,25.0
johnsho01,1982,568,1739.0,238.0,446.0,73.0,6.0,76.0,253.0,63.0,25.0,211.0,362.0,38.0,9.0,7.0,9.0,26.0
alexama02,1992,242,563.0,80.0,131.0,21.0,5.0,6.0,49.0,27.0,8.0,40.0,114.0,3.0,5.0,9.0,1.0,10.0
perezne01,1996,717,2927.0,413.0,817.0,132.0,50.0,44.0,293.0,36.0,28.0,143.0,306.0,11.0,4.0,55.0,27.0,36.0
seguida01,1990,609,1766.0,218.0,478.0,92.0,5.0,37.0,225.0,6.0,9.0,174.0,200.0,22.0,5.0,18.0,15.0,57.0
smithpe02,1987,106,166.0,8.0,16.0,1.0,1.0,0.0,5.0,0.0,0.0,9.0,38.0,0.0,0.0,22.0,0.0,2.0
dernibo01,1980,528,1607.0,259.0,418.0,66.0,10.0,9.0,90.0,158.0,45.0,158.0,194.0,1.0,6.0,26.0,5.0,20.0
brownto05,1984,204,394.0,24.0,59.0,6.0,1.0,0.0,17.0,5.0,1.0,17.0,134.0,0.0,0.0,45.0,0.0,6.0
greensh01,1993,563,1899.0,268.0,528.0,119.0,15.0,77.0,253.0,56.0,18.0,140.0,393.0,12.0,17.0,2.0,12.0,24.0
hudsoor01,2002,758,2712.0,365.0,755.0,150.0,41.0,60.0,331.0,38.0,17.0,262.0,442.0,8.0,18.0,12.0,27.0,79.0
hinsker01,2002,770,2525.0,386.0,645.0,166.0,15.0,85.0,339.0,50.0,17.0,299.0,605.0,16.0,18.0,0.0,23.0,60.0
gonzare01,1984,240,519.0,49.0,113.0,13.0,1.0,4.0,35.0,8.0,5.0,32.0,85.0,0.0,4.0,13.0,3.0,13.0
hanigry01,2007,399,1132.0,111.0,311.0,40.0,1.0,18.0,117.0,0.0,0.0,160.0,132.0,29.0,14.0,8.0,6.0,26.0
paglimi01,1984,753,2422.0,303.0,550.0,118.0,12.0,108.0,351.0,9.0,5.0,241.0,549.0,36.0,15.0,8.0,17.0,40.0
braggda01,1994,562,1776.0,252.0,463.0,108.0,9.0,36.0,201.0,41.0,18.0,236.0,384.0,14.0,20.0,17.0,17.0,44.0
brownem01,1997,209,404.0,52.0,81.0,13.0,2.0,8.0,38.0,20.0,6.0,38.0,129.0,2.0,13.0,1.0,1.0,6.0
skinnjo01,1983,337,840.0,70.0,184.0,34.0,2.0,13.0,83.0,2.0,4.0,50.0,234.0,0.0,2.0,13.0,6.0,27.0
mordemi01,1994,382,613.0,72.0,139.0,27.0,5.0,14.0,60.0,4.0,6.0,54.0,107.0,1.0,1.0,10.0,5.0,8.0
nunezab01,1997,400,996.0,102.0,234.0,38.0,7.0,5.0,69.0,25.0,9.0,106.0,189.0,3.0,5.0,23.0,3.0,10.0
spiezsc01,1996,621,1974.0,253.0,501.0,113.0,11.0,63.0,259.0,16.0,11.0,195.0,292.0,15.0,13.0,17.0,17.0,39.0
booneaa01,1997,562,1980.0,266.0,536.0,122.0,11.0,68.0,297.0,68.0,19.0,156.0,354.0,9.0,41.0,23.0,21.0,33.0
woodsga01,1976,147,417.0,40.0,96.0,19.0,2.0,2.0,44.0,9.0,5.0,21.0,73.0,4.0,2.0,6.0,2.0,10.0
kreutch01,1988,314,799.0,102.0,194.0,38.0,4.0,23.0,83.0,2.0,3.0,111.0,193.0,5.0,3.0,12.0,7.0,18.0
varitja01,1997,553,1794.0,233.0,473.0,121.0,5.0,54.0,260.0,8.0,8.0,185.0,344.0,12.0,18.0,12.0,19.0,55.0
koskico01,1998,698,2366.0,370.0,675.0,156.0,11.0,76.0,366.0,57.0,30.0,336.0,544.0,29.0,37.0,3.0,27.0,52.0
nahorbi01,1976,255,724.0,66.0,176.0,36.0,2.0,20.0,88.0,1.0,3.0,52.0,102.0,3.0,4.0,4.0,7.0,16.0
russejo02,1984,333,900.0,92.0,201.0,45.0,3.0,31.0,115.0,2.0,3.0,69.0,293.0,5.0,5.0,1.0,8.0,23.0
velezot01,1973,316,854.0,108.0,214.0,44.0,6.0,31.0,128.0,5.0,6.0,165.0,202.0,4.0,3.0,5.0,10.0,19.0
colbrgr01,1992,546,1786.0,201.0,499.0,92.0,3.0,58.0,265.0,24.0,15.0,78.0,288.0,8.0,27.0,2.0,20.0,50.0
hammeja01,2006,170,159.0,7.0,20.0,4.0,0.0,1.0,7.0,0.0,0.0,4.0,69.0,0.0,0.0,22.0,0.0,2.0
mitchke01,1984,548,1854.0,279.0,509.0,101.0,17.0,100.0,319.0,20.0,19.0,216.0,352.0,43.0,11.0,2.0,16.0,31.0
roberbr01,2001,665,2626.0,409.0,734.0,169.0,19.0,40.0,250.0,136.0,40.0,267.0,359.0,11.0,6.0,36.0,21.0,40.0
scottmi03,1979,139,205.0,12.0,25.0,8.0,0.0,0.0,12.0,0.0,0.0,11.0,95.0,0.0,0.0,16.0,1.0,3.0
tollewa01,1981,568,1700.0,217.0,433.0,48.0,14.0,7.0,93.0,96.0,37.0,146.0,256.0,0.0,7.0,41.0,9.0,33.0
riceji01,1974,802,3152.0,515.0,976.0,149.0,49.0,172.0,583.0,39.0,23.0,236.0,600.0,30.0,26.0,4.0,38.0,91.0
berryda01,1987,379,1191.0,98.0,281.0,60.0,2.0,28.0,146.0,3.0,5.0,69.0,238.0,15.0,4.0,7.0,13.0,34.0
puhlte01,1977,748,2806.0,396.0,782.0,120.0,33.0,35.0,227.0,138.0,61.0,278.0,273.0,23.0,19.0,31.0,19.0,33.0
ramirra01,1980,737,2862.0,308.0,763.0,106.0,20.0,28.0,247.0,68.0,53.0,144.0,310.0,16.0,11.0,41.0,19.0,53.0
suzukic01,2001,957,4096.0,671.0,1354.0,155.0,50.0,61.0,359.0,235.0,58.0,280.0,384.0,102.0,32.0,15.0,21.0,27.0
keppije01,2004,350,1181.0,139.0,329.0,57.0,7.0,20.0,121.0,7.0,5.0,92.0,82.0,7.0,9.0,21.0,9.0,46.0
morsemi01,2005,237,618.0,73.0,180.0,33.0,3.0,21.0,88.0,4.0,2.0,48.0,145.0,1.0,14.0,0.0,5.0,18.0
bardjo01,2002,374,1133.0,117.0,312.0,71.0,3.0,27.0,152.0,1.0,3.0,118.0,177.0,9.0,1.0,6.0,11.0,42.0
hammaat01,1981,97,176.0,4.0,16.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,54.0,0.0,2.0,10.0,0.0,3.0
vazqura01,2001,386,1147.0,141.0,293.0,48.0,11.0,7.0,92.0,18.0,6.0,119.0,229.0,7.0,3.0,17.0,10.0,15.0
stubbfr01,1984,542,1377.0,166.0,313.0,48.0,7.0,59.0,178.0,31.0,9.0,131.0,346.0,28.0,4.0,13.0,10.0,23.0
griffke02,1989,845,3180.0,518.0,972.0,194.0,19.0,172.0,543.0,88.0,41.0,374.0,477.0,100.0,18.0,5.0,29.0,64.0
lindeji01,1986,261,477.0,56.0,110.0,22.0,0.0,13.0,63.0,4.0,3.0,33.0,120.0,1.0,3.0,6.0,7.0,10.0
montgbo01,1970,297,937.0,94.0,234.0,40.0,5.0,18.0,124.0,5.0,1.0,49.0,203.0,5.0,6.0,11.0,13.0,28.0
wilsomo01,1980,677,2634.0,390.0,724.0,107.0,44.0,31.0,204.0,213.0,69.0,136.0,425.0,18.0,10.0,8.0,7.0,28.0
jonesru01,1976,667,2467.0,342.0,617.0,125.0,25.0,65.0,288.0,93.0,46.0,275.0,415.0,14.0,8.0,22.0,25.0,53.0
peraljh01,2003,681,2519.0,383.0,676.0,143.0,13.0,85.0,330.0,8.0,12.0,246.0,623.0,7.0,16.0,9.0,21.0,74.0
whitalo01,1977,683,2311.0,343.0,626.0,82.0,28.0,27.0,248.0,53.0,29.0,304.0,316.0,9.0,4.0,49.0,25.0,41.0
guzmacr01,1999,841,3277.0,458.0,871.0,142.0,61.0,39.0,289.0,102.0,52.0,166.0,491.0,7.0,18.0,55.0,22.0,46.0
ramirar01,1998,622,2293.0,253.0,602.0,124.0,6.0,91.0,355.0,9.0,7.0,145.0,411.0,10.0,35.0,3.0,32.0,59.0
bosleth01,1977,294,806.0,83.0,211.0,21.0,4.0,5.0,59.0,29.0,20.0,58.0,126.0,4.0,1.0,11.0,5.0,19.0
hillaa01,2005,771,2930.0,398.0,792.0,173.0,8.0,90.0,364.0,23.0,12.0,216.0,423.0,9.0,30.0,16.0,21.0,70.0
randajo01,1995,722,2550.0,336.0,748.0,139.0,24.0,54.0,352.0,36.0,21.0,200.0,344.0,13.0,23.0,11.0,29.0,65.0
durhara01,1995,898,3523.0,609.0,980.0,187.0,41.0,77.0,371.0,176.0,58.0,371.0,589.0,10.0,39.0,28.0,32.0,55.0
hairsje02,1998,444,1538.0,198.0,390.0,79.0,11.0,24.0,136.0,81.0,31.0,133.0,200.0,0.0,35.0,36.0,10.0,35.0
jonesan01,1996,827,2960.0,483.0,792.0,154.0,23.0,150.0,465.0,106.0,37.0,294.0,610.0,24.0,29.0,6.0,23.0,55.0
lairdge01,2003,374,1225.0,184.0,312.0,72.0,5.0,25.0,134.0,11.0,8.0,84.0,273.0,3.0,13.0,14.0,13.0,23.0
forscke01,1970,217,197.0,7.0,19.0,2.0,0.0,0.0,2.0,0.0,0.0,9.0,91.0,0.0,0.0,22.0,0.0,1.0
mendoma01,1974,472,814.0,60.0,164.0,21.0,5.0,2.0,65.0,7.0,3.0,29.0,148.0,4.0,5.0,23.0,8.0,23.0
damonjo01,1995,803,3057.0,504.0,894.0,156.0,47.0,65.0,352.0,156.0,42.0,275.0,350.0,18.0,15.0,32.0,28.0,33.0
howarth01,1990,556,1464.0,185.0,395.0,70.0,10.0,21.0,140.0,56.0,33.0,95.0,258.0,6.0,2.0,18.0,10.0,23.0
alfoned01,1995,827,2950.0,472.0,874.0,164.0,14.0,87.0,433.0,34.0,14.0,345.0,381.0,7.0,17.0,24.0,32.0,56.0
herndla01,1974,459,1272.0,145.0,337.0,44.0,20.0,11.0,96.0,37.0,26.0,92.0,206.0,8.0,5.0,21.0,3.0,23.0
clarkwi02,1986,884,3265.0,536.0,985.0,182.0,34.0,146.0,563.0,38.0,32.0,370.0,594.0,83.0,22.0,12.0,41.0,32.0
loneyja01,2006,782,2736.0,323.0,787.0,155.0,20.0,67.0,418.0,29.0,13.0,245.0,373.0,38.0,10.0,5.0,22.0,77.0
roberbi01,1986,489,1559.0,286.0,454.0,69.0,16.0,16.0,113.0,107.0,48.0,156.0,212.0,2.0,11.0,20.0,10.0,19.0
wilkiri01,1991,606,1819.0,246.0,458.0,87.0,6.0,72.0,234.0,9.0,12.0,250.0,476.0,42.0,13.0,9.0,16.0,32.0
murraed02,1977,888,3376.0,500.0,997.0,178.0,12.0,165.0,586.0,32.0,15.0,354.0,475.0,60.0,8.0,2.0,35.0,98.0
reynoma01,2007,853,2973.0,475.0,699.0,148.0,11.0,181.0,501.0,49.0,23.0,408.0,1122.0,18.0,35.0,2.0,25.0,61.0
hollima01,2004,854,3237.0,573.0,1030.0,227.0,26.0,152.0,592.0,80.0,24.0,323.0,606.0,25.0,56.0,1.0,21.0,87.0
osikke01,1996,304,753.0,68.0,181.0,40.0,4.0,9.0,76.0,6.0,3.0,74.0,124.0,4.0,13.0,7.0,3.0,19.0
brookhu01,1980,707,2648.0,263.0,718.0,119.0,18.0,41.0,319.0,34.0,27.0,162.0,404.0,30.0,19.0,12.0,24.0,72.0
remyje01,1975,735,2765.0,380.0,749.0,92.0,28.0,7.0,200.0,168.0,82.0,218.0,251.0,5.0,2.0,71.0,21.0,50.0
blaloha01,2002,722,2784.0,400.0,761.0,155.0,12.0,115.0,431.0,10.0,6.0,262.0,557.0,17.0,14.0,2.0,21.0,70.0
bordepa01,1988,656,2000.0,180.0,514.0,114.0,8.0,50.0,243.0,5.0,5.0,96.0,312.0,10.0,6.0,18.0,17.0,66.0
oleartr01,1993,609,2113.0,300.0,601.0,131.0,24.0,65.0,303.0,11.0,13.0,161.0,343.0,16.0,13.0,8.0,15.0,52.0
reynoha01,1983,541,1746.0,206.0,444.0,83.0,25.0,6.0,107.0,129.0,66.0,138.0,151.0,1.0,8.0,30.0,8.0,23.0
coopece01,1971,406,1330.0,191.0,377.0,70.0,14.0,40.0,181.0,12.0,12.0,81.0,190.0,18.0,6.0,17.0,13.0,10.0
taverfr01,1971,409,1233.0,153.0,296.0,21.0,12.0,0.0,73.0,88.0,21.0,107.0,163.0,3.0,8.0,18.0,5.0,21.0
johnsre02,2003,719,2416.0,371.0,686.0,135.0,14.0,48.0,284.0,33.0,22.0,138.0,452.0,9.0,92.0,17.0,13.0,54.0
howelro02,1974,659,2361.0,268.0,621.0,117.0,12.0,52.0,284.0,8.0,8.0,201.0,444.0,23.0,12.0,16.0,13.0,55.0
venabma01,1979,340,679.0,79.0,152.0,17.0,8.0,9.0,55.0,39.0,11.0,61.0,100.0,3.0,5.0,4.0,5.0,8.0
hassero01,1978,521,1541.0,157.0,420.0,75.0,4.0,26.0,207.0,8.0,7.0,181.0,155.0,12.0,7.0,14.0,21.0,48.0
kneppbo01,1976,159,322.0,18.0,45.0,12.0,0.0,2.0,29.0,1.0,0.0,14.0,116.0,0.0,2.0,36.0,5.0,3.0
kempst01,1977,844,3084.0,469.0,877.0,137.0,19.0,108.0,520.0,31.0,23.0,464.0,445.0,21.0,16.0,8.0,37.0,78.0
salazlu01,1980,647,2129.0,231.0,564.0,79.0,24.0,39.0,232.0,103.0,39.0,83.0,355.0,24.0,6.0,32.0,15.0,35.0
gagnegr01,1983,568,1691.0,240.0,412.0,86.0,22.0,38.0,168.0,43.0,27.0,102.0,365.0,2.0,20.0,37.0,11.0,25.0
harpebr01,1979,132,285.0,25.0,69.0,9.0,1.0,11.0,36.0,1.0,0.0,8.0,31.0,1.0,3.0,4.0,6.0,8.0
randowi01,1975,727,2628.0,443.0,721.0,100.0,41.0,20.0,232.0,150.0,42.0,425.0,233.0,17.0,13.0,25.0,23.0,65.0
thompro01,1986,855,2983.0,433.0,768.0,149.0,33.0,71.0,293.0,82.0,44.0,270.0,638.0,6.0,42.0,66.0,10.0,46.0
almonbi01,1974,429,1321.0,144.0,337.0,44.0,13.0,4.0,81.0,47.0,20.0,95.0,255.0,18.0,0.0,29.0,3.0,21.0
gallada01,1987,533,1555.0,199.0,422.0,70.0,8.0,8.0,136.0,19.0,21.0,127.0,195.0,4.0,6.0,43.0,12.0,34.0
grossgr01,1973,669,2123.0,279.0,627.0,71.0,33.0,6.0,176.0,21.0,31.0,273.0,157.0,17.0,1.0,29.0,22.0,46.0
saltaja01,2007,474,1576.0,209.0,376.0,81.0,5.0,64.0,210.0,1.0,5.0,140.0,509.0,4.0,6.0,3.0,8.0,24.0
schatda01,1977,158,115.0,9.0,26.0,3.0,0.0,2.0,17.0,1.0,0.0,9.0,27.0,0.0,0.0,3.0,1.0,3.0
darliro01,1983,186,381.0,29.0,58.0,16.0,2.0,0.0,11.0,1.0,0.0,11.0,119.0,0.0,0.0,49.0,1.0,2.0
jonesbo03,1993,154,292.0,17.0,39.0,6.0,0.0,0.0,12.0,0.0,0.0,9.0,110.0,0.0,0.0,53.0,0.0,2.0
counscr01,1995,316,826.0,110.0,219.0,43.0,8.0,7.0,78.0,8.0,4.0,104.0,106.0,9.0,9.0,17.0,5.0,16.0
jordabr01,1992,493,1742.0,246.0,493.0,88.0,17.0,59.0,276.0,69.0,26.0,99.0,307.0,10.0,30.0,2.0,16.0,33.0
hundlto01,1990,491,1468.0,169.0,338.0,61.0,4.0,50.0,187.0,7.0,2.0,121.0,307.0,20.0,15.0,15.0,11.0,29.0
navardi01,2004,490,1642.0,178.0,415.0,79.0,2.0,33.0,173.0,10.0,8.0,136.0,239.0,12.0,12.0,20.0,12.0,52.0
swishni01,2004,761,2612.0,437.0,639.0,152.0,6.0,133.0,406.0,7.0,8.0,439.0,665.0,30.0,34.0,7.0,27.0,64.0
grandcu01,2004,674,2579.0,435.0,702.0,125.0,57.0,102.0,299.0,67.0,17.0,274.0,618.0,8.0,14.0,18.0,11.0,18.0
martied01,1987,521,1805.0,295.0,561.0,122.0,8.0,45.0,204.0,17.0,12.0,235.0,233.0,15.0,21.0,7.0,16.0,50.0
lugoju01,2000,798,2950.0,452.0,815.0,150.0,23.0,56.0,299.0,115.0,43.0,270.0,561.0,4.0,26.0,39.0,25.0,42.0
mumphje01,1974,522,1571.0,222.0,434.0,60.0,22.0,8.0,134.0,66.0,42.0,144.0,205.0,8.0,3.0,11.0,10.0,22.0
barnesk01,1983,70,106.0,11.0,17.0,1.0,0.0,3.0,10.0,2.0,3.0,11.0,11.0,1.0,2.0,0.0,0.0,2.0
castilu01,1996,558,2143.0,327.0,605.0,69.0,20.0,6.0,116.0,181.0,69.0,275.0,393.0,0.0,2.0,23.0,6.0,27.0
